level,item,word,part_of_speech,pronunciation,meaning
3,770,regularly,adv.,เรกกิวละลี,อย่างสม่ำเสมอ
3,771,rehearse,v.,ริเฮิร์ส,"ซ้อม, ซ้อมละคร"
3,772,relative,adj.,เรละทีฟ,"ที่สัมพันธ์กัน, เกี่ยวดองกัน"
3,773,release,v.,รีลีส,ปลดปล่อย
3,774,reliable,adj.,รีไลอะเบิล,ที่ไว้วางใจได
3,775,rely on,v.,รีไล ออน,"ไว้ใจ, วางใจ, พึ่งพา"
3,776,remark,v.,รีมาร์ค,"ให้ข้อคิดเห็น, สังเกต"
3,777,remedy,n.,เรมะดี,"การรักษา, วิธีการรักษา"
3,778,remind,v.,รีไมนดฺ,เตือนความจำ
3,779,renovate,v.,เรนะเวท,บูรณะ
3,780,replace,v.,รีเพลส,แทนที่
3,781,reply,v.,รีพลาย,ตอบกลับ
3,782,represent,v.,เรพพริเซนทฺ,"เป็นตัวแทน, แสดง"
3,783,representative,n.,เรพพริเซนทะทีฟ,"ตัวแทน, ผู้แทน"
3,784,reputation,n.,เรพพิวเทเชิน,ชื่อเสียง
3,785,request,v.,รีเควสทฺ,"ขอร้อง, เรียกร้อง"
3,786,rescue,v.,เรสคิว,ช่วยเหลือ
3,787,resemble,v.,รีเซมเบิล,"คล้ายคลึง, เหมือนกัน"
3,788,reservation,n.,เรซซะเวเชิน,"เขตสงวน, การรักษาไว, การสำรอง"
3,789,reserve,v.,รีเซิร์ฟ,สำรอง
3,790,reserved,adj.,รีเซิร์ฟดฺ,"สงวนไว้, สำรองไว้"
3,791,resist,v.,รีซิสทฺ,ต่อต้าน
3,792,resolved,adj.,รีซอลฟดฺ,"ตกลงใจ, มีมติ"
3,793,respond,v.,รีสปอนดฺ,"ตอบ, ตอบสนอง"
3,794,response,n.,รีสปอนสฺ,"คำตอบ, การตอบสนอง"
3,795,responsibility,n.,รีสปอนซะบิละที,ความรับผิดชอบ
3,796,responsible,adj.,รีสปอนซะเบิล,"มีความรับผิดชอบ, รู้จักหน้าที่"
3,797,restore,v.,รีสตอร์,พื้นฟู
3,798,result,n.,รีซัลทฺ,ผลลัพธ์
3,799,retire,v.,รีไทเออะ,"ออกจากราชการ, ปลดเกษียณ"
3,800,retirement,n.,รีไทเออะเมินทฺ,การปลดเกษียณ
3,801,retrieval,n.,รีทรีฟเวิล,การเอากลับคืนมา
3,802,reunion,n.,รียูเนียน,การกลับมารวมกันใหม่
3,803,reveal,v.,รีวีล,เปิดเผย
3,804,revenge,v.,รีเวนจฺ,แก้แค้น
3,805,review,n.,รีวิว,"การพิจารณาใหม่, บทวิจารณ์"
3,806,rewind,v.,รีไวนดฺ,"หมุนกลับ, กรอกลับ"
3,807,rewrite,v.,รีไรทฺ,"เขียนใหม่, นำมาเขียนในรูปแบบใหม่"
3,808,rhyme,n.,ไรมฺ,เสียงสัมผัสในบทกวี
3,809,riddle,n.,ริดเดิล,เกมทายปริศนา
3,810,rife,adj.,ไรฟฺ,"แพร่กระจาย, อุดมสมบูรณ์"
3,811,rope,n.,โรพ,เชือก
3,812,rouse,v.,เราซฺ,"ปลุก, เร้าใจ, กระตุ้น"
3,813,route,n.,รูท,"เส้นทาง, ทาง"
3,814,rowboat,n.,โรโบท,เรือพาย
3,815,satellite,n.,แซทเทิลไลทฺ,ดาวเทียม
3,816,satisfaction,n.,แซททิซแฟกเชิน,ความพอใจ
3,817,satisfactory,adj.,แซททิซแฟกทะรี,"น่าพอใจ, สาแก่ใจ"
3,818,satisfied,adj.,แซททิซไฟดฺ,"พอใจ, ถูกใจ, หมดความข้องใจ"
3,819,scatter,v.,สแกทเทอะ,ทำให้กระจาย
3,820,scenery,n.,ซีนนะรี,ทิวทัศน์
3,821,scenic,adj.,ซีนิค,"น่าดึงดูดใจ, เกี่ยวกับทัศนียภาพ"
3,822,scope,n.,สโกพ,"ขอบเขต, ขอบข่าย, วงจำกัด"
3,823,script,n.,สกริพทฺ,"ลายมือ, งานเขียนบทละคร"
3,824,scruff,n.,สกรัฟ,"หลังคอ, ต้นคอ"
3,825,section,n.,เซคเทอะ,หมวดหมู่
3,826,security,n.,ซีเคียวระที,"ความปลอดภัย, ความมั่นคง, หลักทรัพย์"
3,827,sense of humor,n.,เซนซฺ ออฟ ฮิวเมอะ,อารมณ์ขัน/ตลก
3,828,sensible,adj.,เซนซะเบิล,ที่มีเหตุผล
3,829,sensitive,adj.,เซนซะทีฟ,หวั่นไหวง่าย
3,830,sensitivity,n.,เซนซะทีฟวะที,ความอ่อนไหว
3,831,separate,v.,เซพพะเรท,"แยก, แยกกัน"
3,832,separately,adv.,เซพพะเรทลี,"อย่างแบ่งแยก, อย่างอิสระ"
3,833,sequence,n.,ซีเควินซฺ,การเรียงลำดับ
3,834,serene,adj.,ซะรีน,"(ทะเล)ราบรื่น, ใจสงบ, เงียบสงบ"
3,835,sergeant,n.,ซาร์เจินทฺ,นายสิบ
3,836,service,n.,เซอร์วิซ,"การรับใช้, การบริการ"
3,837,session,n.,เซสเชิน,"การประชุม, สมัยประชุม, ภาคการศึกษา"
3,838,settlement,n.,เซทเทิลเมินทฺ,การตั้งรกราก
3,839,shelter,n.,เชลเทอะ,ที่หลบภัย
3,840,sheriff,n.,เชอริฟ,นายอำเภอ
3,841,shift,n.,ชิฟทฺ,"การย้าย, การเปลี่ยนกะ"
3,842,shifty,adj.,ชิฟที,"หลอกล่อ, การมีเล่ห์เหลี่ยม"
3,843,short-sleeved,adj.,ชอร์ท สลีฟดฺ,แขนเสื้อสั้น
3,844,shoulder-length,adj.,โชเดอะ เลงธฺ,ยาวระดับไหล่
3,845,significant,adj.,ซิกนิฟิเคินทฺ,"ซึ่งมีความหมาย, มีความสำคัญ"
3,846,similarity,n.,ซิมะลาริที,"ความเหมือน, ความคล้ายคลึงกัน"
3,847,simultaneous,adj.,ซิมัลเทนเนียส,ที่พร้อมกัน
3,848,sincere,adj.,ซินเซียร์,"จริงใจ, น้ำใสใจจริง"
3,849,sincerely,adv.,ซินเซียร์ลี,อย่างใจจริง
3,850,single out,v.,ซิงเกิล เอาทฺ,เลือกเฟ้นจากกลุ่ม
3,851,site,n.,ไซทฺ,"ตำแหน่ง, เขตที่"
3,852,skill,n.,สกิล,"ความสามารถ, ทักษะ"
3,853,skilled,adj.,สกิลดฺ,ชำนิชำนาญ
3,854,slam,v.,สแลม,ปิดดังปัง
3,855,sled,n.,สเลด,"เลื่อนหิมะ, แคร่"
3,856,sly,adj.,สไล,ฉลาดแกมโกง
3,857,smite,v.,สไมทฺ,หวดอย่างแรง
3,858,snare,n.,สแนร์,กับดัก
3,859,sociologist,n.,โซซิออละจิสทฺ,"นักสังคมศาสตร์, นักสังคมวิทยา"
3,860,sociology,n.,โซซิออละจิ,"สังคมวิทยา, ว่าด้วยเรื่องสังคม"
3,861,solid,adj.,โซลิด,"มีลักษณะแข็ง, ตัน, มั่นคง"
3,862,solitary,adj.,โซลลิทรี,"อยู่ตามลำพัง, สันโดษ"
3,863,solution,n.,โซลูเชิน,"วิธีแก้, การแก้(ปัญหา)"
3,864,sophisticated,adj.,ซะฟิสติเคททิด,"ช่ำชองโลก, มีประสบการณ์มาก"
3,865,spacecraft,n.,สเปซคราฟทฺ,ยานอวกาศ
3,866,spacious,adj.,สเปเชิส,"กว้างใหญ่, มีเนื้อที่มาก"
3,867,spank,v.,สแปงคฺ,"ตีก้นเพื่อลงโทษ, ไปอย่างเร็ว"
3,868,speaker,n.,สปีคเกอะ,"ผู้พูด, ลำโพง"
3,869,specialist,n.,สเปเชิลลิสทฺ,"ผู้ชำนาญพิเศษ, แพทย์ผู้ชำนาญเฉพาะโรค"
3,870,specialize,v.,สเปเชิลไลซฺ,"เป็นผู้เชี่ยวชาญ, ระบุ"
3,871,specialty,n.,สเปเชิลที,"ความชำนาญ, ความพิเศษ"
3,872,specific,adj.,สปิซิฟฟิค,"โดยเฉพาะ, เฉพาะเจาะจง"
3,873,spectacle,n.,สเปคทะเคิล,"ภาพ, ภาพที่น่าตื่นเต้น"
3,874,spectacular,adj.,สเปกแทคคิวละ,"น่าตื่นเต้น, น่าประทับใจ"
3,875,spectator,n.,สเปกเทเทอะ,"ผู้ชม, ผู้ดู"
3,876,speculate,v.,สเปกคิวเลท,"พิจารณา, ใคร่ครวญ"
3,877,sporran,n.,สปอเริน,กระเป๋าที่ทำจากหนังสัตว์
3,878,sportsmanship,n.,สปอร์ทซเมินชิพ,การมีน้ำใจนักกีฬา
3,879,spouse,n.,สเปาซฺ,คู่สมรส
3,880,spur,n.,สเปอ,เดือยที่สวมส้นรองเท้า
3,881,stability,n.,สตะบิละที,"ความแน่นอน, ความมั่นคง"
3,882,stain,n.,สเตน,"รอยเปื้อน, รอยเลอะ"
3,883,stale,adj.,สเตล,"ไม่สด (อาหาร), ไม่ถ่ายเท (อากาศ)"
3,884,status,n.,สเตเทิส,"ฐานะ, สภาพ"
3,885,stay over,v.,สเต โอเวอะ,ค้างคืน
3,886,stellar,adj.,สเตลเลอะ,เกี่ยวกับดวงดาว
3,887,stick,v.,สติค,"แทง, ตอก, ยึดติด"
3,888,strangle,v.,สแตรงเกิล,"รัดคอ, บีบคอ"
3,889,strategy,n.,สแตรททะจี,ยุทธศาสตร์
3,890,stripe,n.,สไตรพฺ,"ลาย, ทาง, ริ้ว"
